filename,positions,result
path_3733.txt,14,fail
path_3737.txt,14,fail
path_3743.txt,13,fail
path_3744.txt,0,fail
path_3748.txt,0,fail
path_3752.txt,0,fail
path_3758.txt,14,fail
path_3759.txt,14,fail
path_3764.txt,14,fail
path_3770.txt,0,fail
path_3773.txt,0,fail
path_3776.txt,13,fail
path_3785.txt,14,fail
path_3790.txt,14,fail
path_3796.txt,0,fail
path_3802.txt,0,fail
path_3808.txt,0,fail
path_3822.txt,0,fail
path_3828.txt,49,fail
path_3829.txt,14,fail
path_3831.txt,11,fail
path_3832.txt,0,fail
path_3833.txt,0,fail
path_3834.txt,0,fail
path_3845.txt,0,fail
path_3853.txt,14,fail
path_3856.txt,0,fail
path_3857.txt,0,fail
path_3866.txt,0,fail
path_3870.txt,0,fail
path_3876.txt,0,fail
path_3879.txt,0,fail
path_3884.txt,13,fail
path_3887.txt,0,fail
path_3889.txt,0,fail
path_3898.txt,0,fail
path_3901.txt,0,fail
path_3905.txt,0,fail
path_3906.txt,0,fail
path_3908.txt,0,fail
path_3915.txt,14,fail
path_3916.txt,14,fail
path_3923.txt,0,fail
path_3937.txt,0,fail
path_3938.txt,0,fail
path_3939.txt,0,fail
path_3942.txt,0,fail
path_3944.txt,13,fail
path_3950.txt,14,fail
path_3952.txt,0,fail
path_3954.txt,0,fail
path_3955.txt,0,fail
path_3959.txt,0,fail
path_3964.txt,12,fail
path_3965.txt,0,fail
path_3971.txt,14,fail
path_3974.txt,14,fail
path_3981.txt,14,fail
path_3982.txt,0,fail
path_3983.txt,14,fail
path_3985.txt,0,fail
path_3987.txt,14,fail
path_4004.txt,0,fail
path_4006.txt,0,fail
path_4008.txt,0,fail
path_4009.txt,0,fail
path_4010.txt,0,fail
path_4014.txt,0,fail
path_4020.txt,0,fail
path_4026.txt,0,fail
path_4030.txt,0,fail
path_4035.txt,14,fail
path_4037.txt,0,fail
path_4041.txt,13,fail
path_4043.txt,0,fail
path_4045.txt,0,fail
path_4050.txt,13,fail
path_4054.txt,0,fail
path_4070.txt,0,fail
path_4072.txt,0,fail
path_4073.txt,0,fail
path_4075.txt,0,fail
path_4079.txt,0,fail
path_4087.txt,12,fail
path_4092.txt,0,fail
path_4096.txt,0,fail
path_4101.txt,0,fail
path_4110.txt,0,fail
path_4114.txt,14,fail
path_4116.txt,0,fail
path_4119.txt,0,fail
path_4120.txt,13,fail
path_4127.txt,50,fail
path_4128.txt,0,fail
path_4135.txt,0,fail
path_4141.txt,0,fail
path_4142.txt,50,fail
path_4143.txt,53,fail
path_4153.txt,0,fail
path_4157.txt,56,fail
path_4164.txt,0,fail
path_4172.txt,0,fail
path_4175.txt,0,fail
path_4180.txt,14,fail
path_4183.txt,0,fail
path_4199.txt,14,fail
path_4200.txt,0,fail
path_4205.txt,0,fail
path_4207.txt,14,fail
path_4209.txt,0,fail
path_4214.txt,14,fail
path_4217.txt,0,fail
path_4218.txt,0,fail
path_4219.txt,13,fail
path_4221.txt,0,fail
path_4225.txt,0,fail
path_4227.txt,0,fail
path_4236.txt,38,fail
path_4238.txt,0,fail
path_4242.txt,14,fail
path_4245.txt,12,fail
path_4252.txt,0,fail
path_4265.txt,0,fail
path_4278.txt,0,fail
path_4281.txt,0,fail
path_4283.txt,0,fail
path_4285.txt,0,fail
path_4288.txt,0,fail
path_4289.txt,14,fail
path_4290.txt,91,fail
path_4294.txt,0,fail
path_4295.txt,0,fail
path_4305.txt,31,fail
path_4309.txt,14,fail
path_4310.txt,0,fail
path_4317.txt,0,fail
path_4323.txt,14,fail
path_4332.txt,0,fail
path_4334.txt,0,fail
path_4340.txt,0,fail
path_4341.txt,0,fail
path_4347.txt,0,fail
path_4353.txt,0,fail
path_4355.txt,0,fail
path_4356.txt,14,fail
path_4367.txt,14,fail
path_4369.txt,0,fail
path_4377.txt,0,fail
path_4379.txt,0,fail
path_4380.txt,0,fail
path_4389.txt,0,fail
path_4391.txt,0,fail
path_4398.txt,14,fail
path_4400.txt,0,fail
path_4401.txt,14,fail
path_4402.txt,0,fail
path_4404.txt,0,fail
path_4406.txt,14,fail
path_4408.txt,0,fail
path_4417.txt,0,fail
path_4418.txt,0,fail
path_4425.txt,0,fail
path_4427.txt,14,fail
path_4428.txt,14,fail
path_4429.txt,0,fail
path_4431.txt,0,fail
path_4438.txt,0,fail
path_4442.txt,0,fail
path_4450.txt,0,fail
path_4462.txt,0,fail
path_4464.txt,0,fail
path_4472.txt,0,fail
path_4475.txt,14,fail
path_4480.txt,0,fail
path_4482.txt,0,fail
path_4485.txt,0,fail
path_4486.txt,14,fail
path_4504.txt,0,fail
path_4508.txt,13,fail
path_4509.txt,0,fail
path_4510.txt,0,fail
path_4513.txt,13,fail
path_4514.txt,0,fail
path_4520.txt,0,fail
path_4523.txt,12,fail
path_4524.txt,14,fail
path_4535.txt,0,fail
path_4536.txt,0,fail
path_4545.txt,0,fail
path_4554.txt,0,fail
path_4559.txt,13,fail
path_4565.txt,14,fail
path_4568.txt,0,fail
path_4571.txt,0,fail
path_4575.txt,14,fail
path_4576.txt,0,fail
path_4578.txt,0,fail
path_4593.txt,0,fail
path_4598.txt,0,fail
path_4601.txt,0,fail
path_4602.txt,0,fail
path_4603.txt,0,fail
path_4604.txt,0,fail
path_4610.txt,0,fail
path_4615.txt,0,fail
path_4622.txt,12,fail
path_4624.txt,0,fail
path_4629.txt,14,fail
path_4633.txt,0,fail
path_4636.txt,14,fail
path_4638.txt,14,fail
path_4644.txt,0,fail
path_4647.txt,0,fail
path_4648.txt,0,fail
path_4652.txt,0,fail
path_4655.txt,0,fail
path_4662.txt,0,fail
path_4664.txt,0,fail
path_4667.txt,14,fail
path_4668.txt,0,fail
path_4669.txt,14,fail
path_4674.txt,13,fail
path_4681.txt,0,fail
path_4689.txt,0,fail
path_4690.txt,12,fail
path_4692.txt,0,fail
path_4703.txt,0,fail
path_4705.txt,0,fail
path_4715.txt,0,fail
path_4717.txt,0,fail
